ip.src,ip.dst,tcp.srcport
192.168.18.4,192.168.18.1,63391
192.168.18.4,192.168.18.1,64434
192.168.18.4,192.168.18.1,50775
192.168.18.4,192.168.18.1,60976
192.168.18.4,192.168.18.1,65329
192.168.18.4,192.168.18.1,61570
192.168.18.4,142.251.17.94,49456
192.168.18.4,192.168.18.1,58129
192.168.18.4,192.168.18.1,65491
192.168.18.4,34.90.241.47,50172
192.168.18.4,192.168.18.1,64405
192.168.18.4,192.168.18.1,50999
192.168.18.4,192.168.18.1,64032
192.168.18.4,192.168.18.1,51382
192.168.18.4,20.42.65.93,51383
192.168.18.4,192.168.18.1,57820
192.168.18.4,192.168.18.1,51836
192.168.18.4,172.64.149.20,51837
192.168.18.4,104.18.38.236,51838
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,62680
192.168.18.4,192.168.18.1,55433
192.168.18.4,192.168.18.1,61599
192.168.18.4,192.168.18.1,52254
192.168.18.4,192.168.18.1,57680
192.168.18.4,192.168.18.1,63100
192.168.18.4,192.168.18.1,51896
192.168.18.4,192.168.18.1,50161
192.168.18.4,192.168.18.1,51625
192.168.18.4,192.168.18.1,58656
192.168.18.4,192.168.18.1,55529
192.168.18.4,192.168.18.1,63912
192.168.18.4,192.168.18.1,62400
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,49550
192.168.18.4,192.168.18.1,65349
192.168.18.4,192.168.18.1,51387
192.168.18.4,192.168.18.1,54154
192.168.18.4,192.168.18.1,49625
192.168.18.4,192.168.18.1,60390
192.168.18.4,192.168.18.1,52519
192.168.18.4,192.168.18.1,60583
192.168.18.4,192.168.18.1,55641
192.168.18.4,172.64.149.20,55642
192.168.18.4,104.18.38.236,55643
192.168.18.4,192.168.18.1,54411
192.168.18.4,192.168.18.1,52118
192.168.18.4,192.168.18.1,59316
192.168.18.4,192.168.18.1,56343
192.168.18.4,192.168.18.1,56636
192.168.18.4,192.168.18.1,52835
192.168.18.4,13.224.83.61,50669
192.168.18.4,192.168.18.1,51875
192.168.18.4,192.168.18.1,55806
192.168.18.4,192.168.18.1,60873
192.168.18.4,23.46.84.175,52094
192.168.18.4,192.168.18.1,49618
192.168.18.4,192.168.18.1,61561
192.168.18.4,192.168.18.1,53431
192.168.18.4,192.168.18.1,64852
192.168.18.4,13.224.83.61,62430
192.168.18.4,192.168.18.1,50388
192.168.18.4,192.168.18.1,62711
192.168.18.4,23.46.84.175,62022
192.168.18.4,192.168.18.1,51200
192.168.18.4,192.168.18.1,64026
192.168.18.4,23.46.84.175,59000
192.168.18.4,192.168.18.1,50208
192.168.18.4,192.168.18.1,52105
192.168.18.4,192.168.18.1,64098
192.168.18.4,192.168.18.1,57062
192.168.18.4,192.168.18.1,52327
192.168.18.4,104.18.66.57,49460
192.168.18.4,3.230.9.144,49988
192.168.18.4,192.168.18.1,65484
192.168.18.4,192.168.18.1,58795
192.168.18.4,99.84.9.19,56872
192.168.18.4,13.224.83.84,60654
192.168.18.4,192.168.18.1,54129
192.168.18.4,192.168.18.1,49679
192.168.18.4,192.168.18.1,59922
192.168.18.4,192.168.18.1,64723
192.168.18.4,192.168.18.1,54978
192.168.18.4,192.168.18.1,53998
192.168.18.4,18.154.29.92,57581
192.168.18.4,142.250.185.2,55661
192.168.18.4,216.58.209.66,52169
192.168.18.4,192.168.18.1,55707
192.168.18.4,192.168.18.1,58719
192.168.18.4,192.168.18.1,62740
192.168.18.4,192.168.18.1,58683
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,65109
192.168.18.4,65.8.202.17,52593
192.168.18.4,192.168.18.1,51285
192.168.18.4,192.168.18.1,54652
192.168.18.4,18.154.29.92,55910
192.168.18.4,192.168.18.1,64449
192.168.18.4,52.222.132.45,61571
192.168.18.4,192.168.18.1,63856
192.168.18.4,192.168.18.1,64552
192.168.18.4,172.64.153.66,60556
192.168.18.4,192.168.18.1,51183
192.168.18.4,192.168.18.1,51383
192.168.18.4,34.107.254.252,64312
192.168.18.4,192.168.18.1,60943
192.168.18.4,192.168.18.1,63965
192.168.18.4,104.17.108.19,64583
192.168.18.4,172.64.153.66,61670
192.168.18.4,158.101.210.189,52580
192.168.18.4,192.168.18.1,60597
192.168.18.4,192.168.18.1,65445
192.168.18.4,18.154.29.5,52288
192.168.18.4,158.101.210.189,52580
192.168.18.4,20.189.172.32,52291
192.168.18.4,192.168.18.1,49565
192.168.18.4,192.168.18.1,54653
192.168.18.4,192.168.18.1,60450
192.168.18.4,192.168.18.1,65520
192.168.18.4,192.168.18.1,58753
192.168.18.4,192.168.18.1,61968
192.168.18.4,95.100.109.97,49933
192.168.18.4,192.168.18.1,56154
192.168.18.4,192.168.18.1,64706
192.168.18.4,192.168.18.1,52835
192.168.18.4,192.168.18.1,58451
192.168.18.4,2.19.54.57,58644
192.168.18.4,192.168.18.1,51162
192.168.18.4,192.168.18.1,55365
192.168.18.4,158.101.210.189,52580
192.168.18.4,192.168.18.1,64858
192.168.18.4,2.22.146.12,51727
192.168.18.4,151.101.134.73,63052
192.168.18.4,2.22.146.54,55797
192.168.18.4,192.168.18.1,49655
192.168.18.4,192.168.18.1,57556
192.168.18.4,192.168.18.1,62314
192.168.18.4,192.168.18.1,63553
192.168.18.4,192.168.18.1,57856
192.168.18.4,192.168.18.1,51261
192.168.18.4,192.168.18.1,63055
192.168.18.4,192.168.18.1,58204
192.168.18.4,2.17.112.228,65212
192.168.18.4,2.17.112.212,64151
192.168.18.4,192.168.18.1,49614
192.168.18.4,192.168.18.1,58272
192.168.18.4,192.168.18.1,58159
192.168.18.4,192.168.18.1,50298
192.168.18.4,192.168.18.1,54319
192.168.18.4,71.18.240.1,53968
192.168.18.4,192.168.18.1,49269
192.168.18.4,2.17.112.197,57048
192.168.18.4,2.17.112.228,55082
192.168.18.4,2.19.54.57,53437
192.168.18.4,192.168.18.1,65438
192.168.18.4,192.168.18.1,54185
192.168.18.4,2.19.54.67,64869
192.168.18.4,2.19.54.67,49942
192.168.18.4,192.168.18.1,52028
192.168.18.4,192.168.18.1,63881
192.168.18.4,2.19.54.66,63371
192.168.18.4,2.22.146.54,64638
192.168.18.4,192.168.18.1,54197
192.168.18.4,192.168.18.1,50928
192.168.18.4,158.101.210.189,52580
192.168.18.4,192.168.18.1,61114
192.168.18.4,192.168.18.1,60444
192.168.18.4,2.17.112.163,64136
192.168.18.4,2.17.112.163,49678
192.168.18.4,192.168.18.1,56755
192.168.18.4,192.168.18.1,52095
192.168.18.4,192.168.18.1,59961
192.168.18.4,95.101.38.145,63298
192.168.18.4,2.22.146.12,53175
192.168.18.4,158.101.210.189,52580
192.168.18.4,192.168.18.1,64243
192.168.18.4,192.168.18.1,64715
192.168.18.4,192.168.18.1,49568
192.168.18.4,2.17.112.164,64318
192.168.18.4,152.70.51.45,52157
192.168.18.4,152.70.51.45,52157
192.168.18.4,185.199.111.153,52134
192.168.18.4,172.217.20.251,52135
192.168.18.4,20.189.173.16,56665
192.168.18.4,20.189.173.10,56666
192.168.18.4,142.251.208.227,57943
192.168.18.4,172.64.149.20,64497
192.168.18.4,104.18.38.236,64498
192.168.18.4,13.107.246.43,50250
192.168.18.4,216.239.38.223,51975
192.168.18.4,66.102.1.188,56002
192.168.18.4,51.104.15.253,56003
192.168.18.4,142.250.185.2,52836
192.168.18.4,142.251.208.227,55715
192.168.18.4,142.251.142.142,61039
192.168.18.4,142.251.36.195,59281
192.168.18.4,52.123.224.134,59282
192.168.18.4,13.107.246.43,54076
192.168.18.4,172.64.149.20,54077
192.168.18.4,104.18.38.236,54078
192.168.18.4,162.159.140.229,59541
192.168.18.4,162.159.140.229,51967
192.168.18.4,104.18.39.59,49446
192.168.18.4,34.0.72.251,56354
192.168.18.4,162.159.140.229,57324
192.168.18.4,172.64.151.110,61070
192.168.18.4,151.101.66.146,55454
192.168.18.4,151.101.132.159,62777
192.168.18.4,162.159.140.229,58079
192.168.18.4,142.250.185.10,56631
192.168.18.4,162.159.140.229,51214
192.168.18.4,34.216.228.106,58518
192.168.18.4,104.244.43.131,52575
192.168.18.4,172.64.151.110,49388
192.168.18.4,172.64.149.20,49389
192.168.18.4,104.18.38.236,49390
192.168.18.4,142.251.17.94,65510
192.168.18.4,216.239.34.157,57344
192.168.18.4,34.32.10.90,60332
192.168.18.4,40.127.240.158,60333
192.168.18.4,40.127.240.158,60334
192.168.18.4,142.250.184.3,60335
192.168.18.4,23.212.34.247,60336
192.168.18.4,23.212.34.247,60337
192.168.18.4,109.61.38.38,60338
192.168.18.4,142.251.36.42,57124
192.168.18.4,172.217.171.34,59621
192.168.18.4,104.20.31.183,53329
192.168.18.4,151.101.194.132,54319
192.168.18.4,142.250.185.10,64563
192.168.18.4,142.250.181.106,49598
192.168.18.4,108.157.122.33,60143
192.168.18.4,63.33.138.18,53358
192.168.18.4,52.16.118.180,50160
192.168.18.4,52.25.123.103,54089
192.168.18.4,104.26.5.115,57878
192.168.18.4,216.150.1.193,63753
192.168.18.4,104.18.87.42,53928
192.168.18.4,104.16.141.209,65460
192.168.18.4,104.16.80.73,57989
192.168.18.4,142.251.140.232,56139
192.168.18.4,104.18.87.42,51841
192.168.18.4,172.64.155.119,52211
192.168.18.4,104.16.160.168,55644
192.168.18.4,104.18.40.240,51194
192.168.18.4,192.178.25.106,54222
192.168.18.4,13.224.83.33,55653
192.168.18.4,13.224.83.33,63129
192.168.18.4,104.17.91.187,51742
192.168.18.4,104.17.91.187,55732
192.168.18.4,3.174.180.16,56517
192.168.18.4,18.172.226.42,53860
192.168.18.4,18.172.226.42,61932
192.168.18.4,3.234.10.95,59941
192.168.18.4,3.234.10.95,51594
192.168.18.4,3.68.178.39,64253
192.168.18.4,18.97.36.16,59511
192.168.18.4,18.97.36.16,57015
192.168.18.4,172.64.149.20,57016
192.168.18.4,104.18.38.236,57017
192.168.18.4,13.224.83.73,51034
192.168.18.4,23.46.84.175,60600
192.168.18.4,23.46.84.175,50161
192.168.18.4,23.46.84.175,50190
192.168.18.4,13.224.83.104,59551
192.168.18.4,104.18.65.57,63369
192.168.18.4,3.209.25.156,60187
192.168.18.4,99.84.9.110,51955
192.168.18.4,18.154.29.44,56275
192.168.18.4,104.18.34.190,62967
192.168.18.4,52.222.132.5,52472
192.168.18.4,65.8.202.108,60719
192.168.18.4,192.168.18.1,56403
192.168.18.4,192.168.18.1,58450
192.168.18.4,34.107.254.252,63747
192.168.18.4,192.168.18.1,64973
192.168.18.4,192.168.18.1,52624
192.168.18.4,104.17.109.19,62633
192.168.18.4,104.18.34.190,52864
192.168.18.4,152.70.60.241,53175
192.168.18.4,192.168.18.1,54684
192.168.18.4,192.168.18.1,64422
192.168.18.4,18.154.29.5,55015
192.168.18.4,99.84.9.110,57371
192.168.18.4,152.70.60.241,53175
192.168.18.4,152.70.60.241,53175
192.168.18.4,192.168.18.1,55320
192.168.18.4,192.168.18.1,49684
192.168.18.4,192.168.18.1,53240
192.168.18.4,192.168.18.1,54676
192.168.18.4,192.168.18.1,63102
192.168.18.4,192.168.18.1,61877
192.168.18.4,95.100.109.97,57286
192.168.18.4,192.168.18.1,49918
192.168.18.4,192.168.18.1,50884
192.168.18.4,2.19.54.64,62764
192.168.18.4,192.168.18.1,64361
192.168.18.4,192.168.18.1,51894
192.168.18.4,192.168.18.1,53176
192.168.18.4,2.19.54.64,52383
192.168.18.4,192.168.18.1,55413
192.168.18.4,192.168.18.1,59102
192.168.18.4,192.168.18.1,59643
192.168.18.4,192.168.18.1,63895
192.168.18.4,192.168.18.1,57764
192.168.18.4,192.168.18.1,63344
192.168.18.4,2.19.54.73,49400
192.168.18.4,2.17.112.228,55217
192.168.18.4,192.168.18.1,59043
192.168.18.4,192.168.18.1,62285
192.168.18.4,2.17.112.212,55901
192.168.18.4,192.168.18.1,51741
192.168.18.4,192.168.18.1,64821
192.168.18.4,2.17.112.197,59533
192.168.18.4,71.18.240.1,60476
192.168.18.4,2.18.188.91,60203
192.168.18.4,2.17.112.228,51105
192.168.18.4,192.168.18.1,53177
192.168.18.4,192.168.18.1,59315
192.168.18.4,2.19.54.73,52858
192.168.18.4,192.168.18.1,62846
192.168.18.4,192.168.18.1,57087
192.168.18.4,71.18.240.1,61298
192.168.18.4,2.19.54.65,61275
192.168.18.4,2.18.188.91,53953
192.168.18.4,192.168.18.1,60285
192.168.18.4,192.168.18.1,49704
192.168.18.4,152.70.60.241,53175
192.168.18.4,3.234.10.95,60941
192.168.18.4,192.168.18.1,64271
192.168.18.4,192.168.18.1,64215
192.168.18.4,192.168.18.1,58657
192.168.18.4,192.168.18.1,53688
192.168.18.4,2.17.112.163,56440
192.168.18.4,2.17.112.163,59091
192.168.18.4,192.168.18.1,53746
192.168.18.4,192.168.18.1,56423
192.168.18.4,152.70.60.241,53175
192.168.18.4,95.101.38.141,52443
192.168.18.4,151.101.134.73,61253
192.168.18.4,192.168.18.1,61944
192.168.18.4,192.168.18.1,59525
192.168.18.4,2.17.112.159,53747
192.168.18.4,193.123.32.111,63769
192.168.18.4,193.123.32.111,63769
192.168.18.4,193.123.32.111,63769
192.168.18.4,172.64.149.20,63770
192.168.18.4,193.123.32.111,63769
192.168.18.4,104.18.38.236,63771
192.168.18.4,23.46.84.175,60028
192.168.18.4,23.46.84.175,64917
192.168.18.4,23.46.84.175,60185
192.168.18.4,192.168.18.1,59086
192.168.18.4,192.168.18.1,62797
192.168.18.4,95.100.109.97,63038
192.168.18.4,192.168.18.1,55569
192.168.18.4,192.168.18.1,64025
192.168.18.4,142.251.209.145,49426
192.168.18.4,2.19.54.65,55949
192.168.18.4,192.168.18.1,59982
192.168.18.4,193.123.32.111,63769
192.168.18.4,192.168.18.1,58176
192.168.18.4,192.168.18.1,60614
192.168.18.4,142.251.17.94,52951
192.168.18.4,192.168.18.1,62121
192.168.18.4,192.168.18.1,51607
192.168.18.4,34.176.211.24,55953
192.168.18.4,13.107.213.43,57790
192.168.18.4,143.47.187.31,58626
192.168.18.4,143.47.187.31,58626
192.168.18.4,143.47.187.31,58626
192.168.18.4,143.47.187.31,58626
192.168.18.4,172.64.149.20,58627
192.168.18.4,104.18.38.236,58628
192.168.18.4,23.46.84.175,57604
192.168.18.4,13.224.83.73,58453
192.168.18.4,23.46.84.175,65511
192.168.18.4,23.46.84.175,49981
192.168.18.4,13.224.83.73,65203
192.168.18.4,65.8.202.108,63623
192.168.18.4,143.47.187.31,58626
192.168.18.4,95.100.109.97,65253
192.168.18.4,192.168.18.1,59518
192.168.18.4,192.168.18.1,64269
192.168.18.4,2.19.54.65,49170
192.168.18.4,192.168.18.1,50775
192.168.18.4,158.101.223.79,64123
192.168.18.4,158.101.223.79,64123
192.168.18.4,192.168.18.1,59399
192.168.18.4,192.168.18.1,55540
192.168.18.4,192.168.18.1,65164
192.168.18.4,192.168.18.1,64329
192.168.18.4,192.168.18.1,53195
192.168.18.4,192.168.18.1,59065
192.168.18.4,158.101.223.79,64123
192.168.18.4,192.168.18.1,57717
192.168.18.4,192.168.18.1,50863
192.168.18.4,192.168.18.1,62477
192.168.18.4,192.168.18.1,59357
192.168.18.4,35.216.18.75,57936
192.168.18.4,35.216.18.75,55494
192.168.18.4,192.168.18.1,64254
192.168.18.4,192.168.18.1,63956
192.168.18.4,192.168.18.1,62492
192.168.18.4,192.168.18.1,49919
192.168.18.4,192.168.18.1,58219
192.168.18.4,192.168.18.1,52318
192.168.18.4,158.101.223.79,64123
192.168.18.4,158.101.223.79,64123
192.168.18.4,172.64.149.20,52319
192.168.18.4,104.18.38.236,52320
192.168.18.4,192.168.18.1,50932
192.168.18.4,192.168.18.1,63202
192.168.18.4,192.168.18.1,61679
192.168.18.4,192.168.18.1,49207
192.168.18.4,192.168.18.1,59762
192.168.18.4,192.168.18.1,61365
192.168.18.4,192.168.18.1,59812
192.168.18.4,192.168.18.1,51117
192.168.18.4,192.168.18.1,50160
192.168.18.4,192.168.18.1,59358
192.168.18.4,192.168.18.1,63842
192.168.18.4,192.168.18.1,57506
192.168.18.4,192.168.18.1,60769
192.168.18.4,192.168.18.1,52147
192.168.18.4,192.168.18.1,54384
192.168.18.4,192.168.18.1,51047
192.168.18.4,192.168.18.1,60593
192.168.18.4,192.168.18.1,52577
192.168.18.4,192.168.18.1,51719
192.168.18.4,192.168.18.1,57625
192.168.18.4,192.168.18.1,50911
192.168.18.4,144.21.35.228,61458
192.168.18.4,52.168.117.174,61459
192.168.18.4,144.21.35.228,61458
192.168.18.4,144.21.35.228,61458
192.168.18.4,192.168.18.1,62487
192.168.18.4,192.168.18.1,60351
192.168.18.4,192.168.18.1,63435
192.168.18.4,192.168.18.1,54653
192.168.18.4,185.199.110.153,58461
192.168.18.4,172.217.20.251,58462
192.168.18.4,20.189.173.24,58463
192.168.18.4,142.251.208.227,53175
192.168.18.4,108.177.15.84,57649
192.168.18.4,172.217.171.46,57076
192.168.18.4,142.250.184.10,63093
192.168.18.4,172.217.168.161,56134
192.168.18.4,142.251.142.142,57308
192.168.18.4,172.64.149.20,61689
192.168.18.4,104.18.38.236,61690
192.168.18.4,142.250.185.14,60698
192.168.18.4,142.251.209.150,62148
192.168.18.4,142.251.142.130,60798
192.168.18.4,142.250.184.1,63116
192.168.18.4,172.217.171.46,60751
192.168.18.4,74.125.71.188,52233
192.168.18.4,142.251.36.195,57569
192.168.18.4,142.250.184.1,61699
192.168.18.4,142.250.185.1,58574
192.168.18.4,172.217.171.34,60972
192.168.18.4,216.239.34.223,61089
192.168.18.4,172.64.149.20,61090
192.168.18.4,104.18.38.236,61091
192.168.18.4,162.159.140.229,53713
192.168.18.4,162.159.140.229,59546
192.168.18.4,151.101.132.159,55500
192.168.18.4,172.66.0.227,52323
192.168.18.4,151.101.132.158,56224
192.168.18.4,151.101.66.146,56842
192.168.18.4,172.64.150.129,61071
192.168.18.4,172.66.0.227,57016
192.168.18.4,192.178.25.106,62437
192.168.18.4,172.66.0.227,64756
192.168.18.4,34.216.228.106,54807
192.168.18.4,104.244.43.131,59712
192.168.18.4,151.101.132.158,54140
192.168.18.4,142.251.208.227,52268
192.168.18.4,172.217.20.238,57313
192.168.18.4,142.251.36.195,57195
192.168.18.4,142.251.17.94,58718
192.168.18.4,172.64.149.20,58719
192.168.18.4,104.18.38.236,58720
192.168.18.4,13.224.83.73,58405
192.168.18.4,18.154.29.44,56541
192.168.18.4,23.46.84.175,64803
192.168.18.4,23.46.84.175,61608
192.168.18.4,23.46.84.175,63581
192.168.18.4,3.224.7.153,62636
192.168.18.4,104.18.66.57,53877
192.168.18.4,99.84.9.38,51936
192.168.18.4,18.154.29.44,55101
192.168.18.4,172.217.171.34,56426
192.168.18.4,172.64.153.66,56859
192.168.18.4,52.222.132.74,65325
192.168.18.4,65.8.202.108,49624
192.168.18.4,34.107.254.252,58547
192.168.18.4,104.17.109.19,60362
192.168.18.4,143.47.187.31,50988
192.168.18.4,172.64.153.66,61829
192.168.18.4,18.154.29.5,53971
192.168.18.4,143.47.187.31,50988
192.168.18.4,143.47.187.31,50988
192.168.18.4,95.100.109.77,52170
192.168.18.4,2.19.54.58,61752
192.168.18.4,2.19.54.58,63180
192.168.18.4,95.100.109.68,56605
192.168.18.4,2.17.112.159,64992
192.168.18.4,2.17.112.212,62462
192.168.18.4,71.18.240.1,57084
192.168.18.4,2.17.112.226,63048
192.168.18.4,2.17.112.159,64449
192.168.18.4,95.100.109.68,51560
192.168.18.4,2.18.188.91,52333
192.168.18.4,2.19.54.72,65125
192.168.18.4,2.19.54.58,54423
192.168.18.4,95.101.38.141,53686
192.168.18.4,172.217.168.187,50553
192.168.18.4,2.19.54.72,57700
192.168.18.4,2.18.188.76,64728
192.168.18.4,151.101.134.73,51455
192.168.18.4,95.100.109.85,60276
192.168.18.4,2.17.112.206,61124
192.168.18.4,143.47.187.31,50988
192.168.18.4,2.17.112.164,58791
192.168.18.4,2.17.112.158,52835
192.168.18.4,2.17.112.158,61622
192.168.18.4,95.100.109.89,60437
192.168.18.4,143.47.187.31,50988
192.168.18.4,158.101.223.79,59700
192.168.18.4,158.101.223.79,59700
192.168.18.4,158.101.223.79,59700
192.168.18.4,158.101.223.79,59700
192.168.18.4,142.251.36.42,54353
192.168.18.4,104.18.38.236,54354
192.168.18.4,172.64.149.20,54355
192.168.18.4,95.100.109.79,59657
192.168.18.4,158.101.223.79,59700
192.168.18.4,193.123.32.111,57921
192.168.18.4,193.123.32.111,57921
192.168.18.4,193.123.32.111,57921
192.168.18.4,193.123.32.111,57921
192.168.18.4,193.123.32.111,57921
192.168.18.4,152.70.60.241,50257
192.168.18.4,152.70.60.241,50257
192.168.18.4,13.69.239.79,50258
192.168.18.4,20.42.65.91,50259
192.168.18.4,152.70.60.241,50257
192.168.18.4,152.70.60.241,50257
192.168.18.4,152.70.60.241,50257
192.168.18.4,144.21.35.228,58475
192.168.18.4,144.21.35.228,58475
192.168.18.4,144.21.35.228,58475
192.168.18.4,144.21.35.228,58475
192.168.18.4,144.21.35.228,58475
192.168.18.4,152.70.51.45,51558
192.168.18.4,152.70.51.45,51558
192.168.18.4,152.70.51.45,51558
192.168.18.4,152.70.51.45,51558
192.168.18.4,152.70.51.45,51558
192.168.18.4,142.250.185.2,54331
192.168.18.4,192.168.18.1,49339
192.168.18.4,192.168.18.1,64911
192.168.18.4,13.107.213.43,59528
192.168.18.4,143.47.190.59,62226
192.168.18.4,143.47.190.59,62226
192.168.18.4,143.47.190.59,62226
192.168.18.4,143.47.190.59,62226
192.168.18.4,192.168.18.1,58609
192.168.18.4,192.168.18.1,60493
192.168.18.4,143.47.190.59,62226
192.168.18.4,158.101.210.189,56352
192.168.18.4,158.101.210.189,56352
192.168.18.4,158.101.210.189,56352
192.168.18.4,158.101.210.189,56352
192.168.18.4,158.101.210.189,56352
192.168.18.4,193.123.32.116,65217
192.168.18.4,193.123.32.116,65217
192.168.18.4,193.123.32.116,65217
192.168.18.4,193.123.32.116,65217
192.168.18.4,13.107.213.43,60704
192.168.18.4,13.107.213.43,59216
192.168.18.4,13.107.213.43,60704
192.168.18.4,193.123.32.116,65217
192.168.18.4,192.168.18.1,63343
192.168.18.4,192.168.18.1,57675
192.168.18.4,144.21.37.35,56573
192.168.18.4,144.21.37.35,56573
192.168.18.4,144.21.37.35,56573
192.168.18.4,104.18.38.236,56574
192.168.18.4,172.64.149.20,56575
192.168.18.4,192.168.18.1,56045
192.168.18.4,192.168.18.1,50937
192.168.18.4,192.168.18.1,50740
192.168.18.4,192.168.18.1,59028
192.168.18.4,192.168.18.1,56434
192.168.18.4,192.168.18.1,60765
192.168.18.4,192.168.18.1,59658
192.168.18.4,192.168.18.1,58625
192.168.18.4,192.168.18.1,55554
192.168.18.4,192.168.18.1,59362
192.168.18.4,192.168.18.1,55848
192.168.18.4,192.168.18.1,58544
192.168.18.4,18.154.29.5,50319
192.168.18.4,192.168.18.1,56679
192.168.18.4,23.46.84.175,63924
192.168.18.4,192.168.18.1,59791
192.168.18.4,192.168.18.1,51926
192.168.18.4,192.168.18.1,56190
192.168.18.4,192.168.18.1,55908
192.168.18.4,192.168.18.1,55328
192.168.18.4,192.168.18.1,54445
192.168.18.4,192.168.18.1,49935
192.168.18.4,192.168.18.1,57418
192.168.18.4,13.224.83.117,59114
192.168.18.4,23.46.84.175,52060
192.168.18.4,192.168.18.1,59991
192.168.18.4,192.168.18.1,53406
192.168.18.4,23.46.84.175,62091
192.168.18.4,192.168.18.1,49983
192.168.18.4,192.168.18.1,65223
192.168.18.4,192.168.18.1,55831
192.168.18.4,192.168.18.1,51529
192.168.18.4,192.168.18.1,55005
192.168.18.4,192.168.18.1,57012
192.168.18.4,13.224.83.84,61055
192.168.18.4,192.168.18.1,56254
192.168.18.4,192.168.18.1,54093
192.168.18.4,192.168.18.1,60467
192.168.18.4,192.168.18.1,50989
192.168.18.4,192.168.18.1,53175
192.168.18.4,192.168.18.1,62390
192.168.18.4,192.168.18.1,53319
192.168.18.4,192.168.18.1,63743
192.168.18.4,192.168.18.1,63930
192.168.18.4,192.168.18.1,56164
192.168.18.4,192.168.18.1,65059
192.168.18.4,52.222.132.67,51768
192.168.18.4,192.168.18.1,60018
192.168.18.4,192.168.18.1,57002
192.168.18.4,172.64.153.66,57279
192.168.18.4,192.168.18.1,65060
192.168.18.4,192.168.18.1,57660
192.168.18.4,192.168.18.1,52836
192.168.18.4,65.8.202.17,64914
192.168.18.4,192.168.18.1,63918
192.168.18.4,192.168.18.1,55222
192.168.18.4,104.17.109.19,63945
192.168.18.4,192.168.18.1,58459
192.168.18.4,192.168.18.1,49680
